name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF9104,STRING,Candidato republicano à Câmara dos Representantes dos EUA - escala de serviços-gastos do governo,,yes,,,no,,VCF9104,Republican U.S. House cand- government services-spending scale,Candidato republicano a la Cámara de Representantes de EE. UU. - escala de servicios-gasto del gobierno
VCF9105,STRING,Candidato republicano à Câmara dos Representantes dos EUA - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF9105,Republican U.S. House cand- guaranteed jobs and living scale,Candidato republicano a la Cámara de Representantes de EE. UU. - escala de empleos y nivel de vida garantizados
VCF9106,STRING,Candidato republicano à Câmara dos Representantes dos EUA - escala liberal-conservador,,yes,,,no,,VCF9106,Republican U.S. House cand- liberal- conservative scale,Candidato republicano a la Cámara de Representantes de EE. UU. - escala liberal-conservador
VCF9107,STRING,Candidato ocupante do cargo à Câmara dos Representantes dos EUA - escala de papel igualitário das mulheres,,yes,,,no,,VCF9107,Incumbent U.S. House cand- women equal role scale,Candidato titular del cargo a la Cámara de Representantes de EE. UU. - escala de rol igualitario de las mujeres
VCF9108,STRING,Candidato ocupante do cargo à Câmara dos Representantes dos EUA - escala de ajuda aos negros,,yes,,,no,,VCF9108,Incumbent U.S. House cand- aid to blacks scale,Candidato titular del cargo a la Cámara de Representantes de EE. UU. - escala de ayuda a los negros
VCF9109,STRING,Candidato ocupante do cargo à Câmara dos Representantes dos EUA - escala de serviços-gastos do governo,,yes,,,no,,VCF9109,Incumbent U.S. House cand- government services-spending scale,Candidato titular del cargo a la Cámara de Representantes de EE. UU. - escala de servicios-gasto del gobierno
VCF9110,STRING,Candidato ocupante do cargo à Câmara dos Representantes dos EUA - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF9110,Incumbent U.S. House cand- guaranteed jobs and living scale,Candidato titular del cargo a la Cámara de Representantes de EE. UU. - escala de empleos y nivel de vida garantizados
VCF9111,STRING,Candidato ocupante do cargo à Câmara dos Representantes dos EUA - escala liberal-conservador,,yes,,,no,,VCF9111,Incumbent U.S. House cand- liberal- conservative scale,Candidato titular del cargo a la Cámara de Representantes de EE. UU. - escala liberal-conservador
VCF9112,STRING,Candidato desafiante ao ocupante do cargo à Câmara dos Representantes dos EUA - escala de papel igualitário das mulheres,,yes,,,no,,VCF9112,Challenger to incumbent U.S. House cand- women equal role scale,Candidato retador del titular del cargo a la Cámara de Representantes de EE. UU. - escala de rol igualitario de las mujeres
VCF9113,STRING,Candidato desafiante ao ocupante do cargo à Câmara dos Representantes dos EUA - escala de ajuda aos negros,,yes,,,no,,VCF9113,Challenger to incumbent U.S. House cand- aid to blacks scale,Candidato retador del titular del cargo a la Cámara de Representantes de EE. UU. - escala de ayuda a los negros
VCF9114,STRING,Candidato desafiante ao ocupante do cargo à Câmara dos Representantes dos EUA - escala de serviços-gastos do governo,,yes,,,no,,VCF9114,Challenger to incumbent U.S. House cand- government services-spending scale,Candidato retador del titular del cargo a la Cámara de Representantes de EE. UU. - escala de servicios-gasto del gobierno
VCF9115,STRING,Candidato desafiante ao ocupante do cargo à Câmara dos Representantes dos EUA - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF9115,Challenger to incumbent U.S. House cand- guaranteed jobs and living scale,Candidato retador del titular del cargo a la Cámara de Representantes de EE. UU. - escala de empleos y nivel de vida garantizados
VCF9116,STRING,Candidato desafiante ao ocupante do cargo à Câmara dos Representantes dos EUA - escala liberal-conservador,,yes,,,no,,VCF9116,Challenger to incumbent U.S. House cand- liberal-conservative scale,Candidato retador del titular del cargo a la Cámara de Representantes de EE. UU. - escala liberal-conservador
VCF9117,STRING,Governo federal quanto à cooperação com a URSS - escala,,yes,,,no,,VCF9117,Federal government on cooperation with ussr scale,Gobierno federal sobre la cooperación con la URSS - escala
VCF9118,STRING,Governo federal quanto aos gastos com defesa - escala,,yes,,,no,,VCF9118,Federal government on defense spending scale,Gobierno federal sobre el gasto en defensa - escala
VCF9119,STRING,Governo federal quanto à ajuda aos negros - escala,,yes,,,no,,VCF9119,Federal government on aid to blacks scale,Gobierno federal sobre la ayuda a los negros - escala
VCF9120,STRING,Governo federal quanto a serviços/gastos do governo - escala,,yes,,,no,,VCF9120,Federal government on government services/spending scale,Gobierno federal sobre servicios/gasto del gobierno - escala
VCF9121,STRING,Governo federal quanto a empregos e padrão de vida garantidos - escala,,yes,,,no,,VCF9121,Federal government on guaranteed jobs and living scale,Gobierno federal sobre empleos y nivel de vida garantizados - escala
VCF9122,STRING,Número de adultos politicamente elegíveis no domicílio,,yes,,,no,,VCF9122,Number of politically eligible adults in hh,Número de adultos políticamente elegibles en el hogar
VCF9123,STRING,Número de contatos do entrevistador na pré-eleição,,yes,,,no,,VCF9123,Number of pre-election interviewer calls,Número de contactos del entrevistador antes de la elección
VCF9124,STRING,Número de contatos do entrevistador na pós-eleição,,yes,,,no,,VCF9124,Number of post-election interviewer calls,Número de contactos del entrevistador después de la elección
VCF9125,STRING,Carta de persuasão pós-eleição 1978-2012,,yes,,,no,,VCF9125,Post-election persuasion letter 1978-2012,Carta de persuasión postelectoral 1978-2012
VCF9131,STRING,Menos governo é melhor ou o governo deve fazer mais,,yes,,,no,,VCF9131,Less government better or government do more,Menos gobierno es mejor o el gobierno debe hacer más
VCF9132,STRING,Governo deve cuidar da economia ou o livre mercado pode cuidar,,yes,,,no,,VCF9132,Govt handle economy or free market can handle,El gobierno debe manejar la economía o el libre mercado puede hacerlo
VCF9133,STRING,Governo envolvido demais nas coisas ou os problemas exigem,,yes,,,no,,VCF9133,Govt too involved in things or problems require,El gobierno está demasiado involucrado en las cosas o los problemas requieren
VCF9134,STRING,Mais importante ser cooperativo ou autossuficiente,,yes,,,no,,VCF9134,More important to be cooperative or self- reliant,Más importante ser cooperativo o autosuficiente
VCF9149,STRING,Número do cartório eleitoral,,yes,,,no,,VCF9149,Election office number,Número de la oficina electoral
VCF9150,STRING,Situação de registro do entrevistado (autodeclarada),,yes,,,no,,VCF9150,R registration status (self-reported),Estado de registro del entrevistado (autodeclarado)
VCF9151,STRING,Comparecimento eleitoral do entrevistado (autodeclarado),,yes,,,no,,VCF9151,R turnout (self-reported),Participación electoral del entrevistado (autodeclarada)
VCF9152,STRING,Tentativa de validação do registro,,yes,,,no,,VCF9152,Attempted validation of registration,Intento de validación del registro
VCF9153,STRING,Situação dos registros de votação do cartório,,yes,,,no,,VCF9153,Status of office voting records,Estado de los registros de votación de la oficina
VCF9154,STRING,O registro do entrevistado foi validado,,yes,,,no,,VCF9154,Was r registration validated,Se validó el registro del entrevistado
VCF9155,STRING,O voto do entrevistado foi validado,,yes,,,no,,VCF9155,Was r vote validated,Se validó el voto del entrevistado
VCF9201,STRING,CSES: posição na escala gosta-não gosta (11pt) para o Partido Democrata,,yes,,,no,,VCF9201,Cses: like-dislike (11pt) scale placement for Democratic party,CSES: ubicación en la escala gusta-no gusta (11pt) para el Partido Demócrata
VCF9202,STRING,CSES: posição na escala gosta-não gosta (11pt) para o Partido Republicano,,yes,,,no,,VCF9202,Cses: like-dislike (11pt) scale placement for Republican party,CSES: ubicación en la escala gusta-no gusta (11pt) para el Partido Republicano
VCF9203,STRING,CSES: algum dos partidos nos EUA representa razoavelmente bem a visão do entrevistado,,yes,,,no,,VCF9203,Cses: do any of the parties in the U.S. represent r’s view reasonably well,CSES: alguno de los partidos en EE. UU. representa razonablemente bien la opinión del entrevistado
VCF9204,STRING,CSES: qual partido político representa melhor as visões do entrevistado,,yes,,,no,,VCF9204,Cses: which political party is it that represents r’s views best,CSES: qué partido político representa mejor las opiniones del entrevistado
VCF9205,STRING,Qual partido faria um trabalho melhor com a economia do país,,yes,,,no,,VCF9205,Which party would do a better job handling the nation’s economy,Qué partido haría un mejor trabajo manejando la economía del país
VCF9206,STRING,Melhor quando um partido controla tanto a presidência quanto o Congresso dos EUA ou quando,,yes,,,no,,VCF9206,Better when one party controls both the presidency and U.S. Congress or when,Mejor cuando un partido controla tanto la presidencia como el Congreso de EE. UU. o cuando
VCF9207,STRING,CSES: posição na escala gosta-não gosta (11pt) para o candidato presidencial democrata,,yes,,,no,,VCF9207,Cses: like-dislike (11pt) scale placement for Democratic presidential candidate,CSES: ubicación en la escala gusta-no gusta (11pt) para el candidato presidencial demócrata
VCF9208,STRING,CSES: posição na escala gosta-não gosta (11pt) para o candidato presidencial republicano,,yes,,,no,,VCF9208,Cses: like-dislike (11pt) scale placement for Republican presidential candidate,CSES: ubicación en la escala gusta-no gusta (11pt) para el candidato presidencial republicano
VCF9209,STRING,"Quão bem ""oferece liderança forte"" descreve: candidato presidencial democrata",,yes,,,no,,VCF9209,How well does provides strong leadership describe: Democratic presidential candidate,"Qué tan bien ""ofrece un liderazgo fuerte"" describe: candidato presidencial demócrata"
VCF9210,STRING,"Quão bem ""realmente se importa com pessoas como você"" descreve: presidencial democrata",,yes,,,no,,VCF9210,How well does really cares about people like you describe: Democratic presidential,"Qué tan bien ""realmente se preocupa por personas como usted"" describe: presidencial demócrata"
VCF9211,STRING,"Quão bem ""é bem informado"" descreve: candidato presidencial democrata (no rb, 5",,yes,,,no,,VCF9211,"How well does knowledgeable describe: Democratic presidential candidate (no rb, 5","Qué tan bien ""es conocedor"" describe: candidato presidencial demócrata (no rb, 5"
VCF9212,STRING,"Quão bem ""honesto"" descreve: candidato presidencial democrata (no rb, 5 cat)",,yes,,,no,,VCF9212,"How well does honest describe: Democratic presidential candidate (no rb, 5 cat)","Qué tan bien ""honesto"" describe: candidato presidencial demócrata (no rb, 5 cat)"
VCF9213,STRING,"Quão bem ""oferece liderança forte"" descreve: candidato presidencial republicano",,yes,,,no,,VCF9213,How well does provides strong leadership describe: Republican presidential candidate,"Qué tan bien ""ofrece un liderazgo fuerte"" describe: candidato presidencial republicano"
VCF9214,STRING,"Quão bem ""realmente se importa com pessoas como você"" descreve: presidencial republicano",,yes,,,no,,VCF9214,How well does really cares about people like you describe: Republican presidential,"Qué tan bien ""realmente se preocupa por personas como usted"" describe: presidencial republicano"
VCF9215,STRING,"Quão bem ""é bem informado"" descreve:",,yes,,,no,,VCF9215,How well does knowledgeable describe:,"Qué tan bien ""es conocedor"" describe:"
VCF9216,STRING,"Quão bem ""honesto"" descreve: candidato presidencial republicano (no rb, 5 cat)",,yes,,,no,,VCF9216,"How well does honest describe: Republican presidential candidate (no rb, 5 cat)","Qué tan bien ""honesto"" describe: candidato presidencial republicano (no rb, 5 cat)"
VCF9217,STRING,O entrevistado aprova ou desaprova a maneira como o atual presidente dos EUA está conduzindo os assuntos externos,,yes,,,no,,VCF9217,Does r approve or disapprove of the way current U.S. president is handling foreign,El entrevistado aprueba o desaprueba la manera como el actual presidente de EE. UU. está manejando los asuntos exteriores
VCF9218,STRING,O entrevistado aprova ou desaprova a maneira como o atual presidente dos EUA está conduzindo a saúde,,yes,,,no,,VCF9218,Does r approve or disapprove of the way current U.S. president is handling health care,El entrevistado aprueba o desaprueba la manera como el actual presidente de EE. UU. está manejando la atención médica
VCF9219,STRING,"Retrospectiva do atual presidente dos EUA: EUA mais ou menos seguros, ou sem mudança",,yes,,,no,,VCF9219,"Current U.S. president retrospective: U.S. more or less secure, or not changed","Retrospectiva del actual presidente de EE. UU.: EE. UU. más o menos seguro, o sin cambios"
VCF9220,STRING,"Retrospectiva do atual presidente dos EUA (desde o início do mandato): economia melhor, pior, ou",,yes,,,no,,VCF9220,"Current U.S. president retrospective (since beginning of term): economy better, worse, or","Retrospectiva del actual presidente de EE. UU. (desde el inicio del mandato): economía mejor, peor, o"
VCF9221,STRING,CSES: quão bom ou ruim foi o trabalho do governo em geral ao longo do último,,yes,,,no,,VCF9221,Cses: how good or bad a job has the government done in general over the last,CSES: qué tan bueno o malo ha sido el trabajo del gobierno en general durante el último
