product,year,column,bigquery_type,measurement_unit,source_variable,sentinels,note
death,2023,marital_status,STRING,,marstat,,1979+
death,2024,marital_status,STRING,,marstat,,1979+
death,1968,place_of_death,STRING,,,,1989+
death,1969,place_of_death,STRING,,,,1989+
death,1970,place_of_death,STRING,,,,1989+
death,1971,place_of_death,STRING,,,,1989+
death,1972,place_of_death,STRING,,,,1989+
death,1973,place_of_death,STRING,,,,1989+
death,1974,place_of_death,STRING,,,,1989+
death,1975,place_of_death,STRING,,,,1989+
death,1976,place_of_death,STRING,,,,1989+
death,1977,place_of_death,STRING,,,,1989+
death,1978,place_of_death,STRING,,,,1989+
death,1979,place_of_death,STRING,,,,1989+
death,1980,place_of_death,STRING,,,,1989+
death,1981,place_of_death,STRING,,,,1989+
death,1982,place_of_death,STRING,,,,1989+
death,1983,place_of_death,STRING,,,,1989+
death,1984,place_of_death,STRING,,,,1989+
death,1985,place_of_death,STRING,,,,1989+
death,1986,place_of_death,STRING,,,,1989+
death,1987,place_of_death,STRING,,,,1989+
death,1988,place_of_death,STRING,,,,1989+
death,1989,place_of_death,STRING,,placdth,,1989+
death,1990,place_of_death,STRING,,placdth,,1989+
death,1991,place_of_death,STRING,,placdth,,1989+
death,1992,place_of_death,STRING,,placdth,,1989+
death,1993,place_of_death,STRING,,placdth,,1989+
death,1994,place_of_death,STRING,,placdth,,1989+
death,1995,place_of_death,STRING,,placdth,,1989+
death,1996,place_of_death,STRING,,placdth,,1989+
death,1997,place_of_death,STRING,,placdth,,1989+
death,1998,place_of_death,STRING,,placdth,,1989+
death,1999,place_of_death,STRING,,placdth,,1989+
death,2000,place_of_death,STRING,,placdth,,1989+
death,2001,place_of_death,STRING,,placdth,,1989+
death,2002,place_of_death,STRING,,placdth,,1989+
death,2003,place_of_death,STRING,,placdth,,1989+
death,2004,place_of_death,STRING,,placdth,,1989+
death,2005,place_of_death,STRING,,placdth,,1989+
death,2006,place_of_death,STRING,,placdth,,1989+
death,2007,place_of_death,STRING,,placdth,,1989+
death,2008,place_of_death,STRING,,placdth,,1989+
death,2009,place_of_death,STRING,,placdth,,1989+
death,2010,place_of_death,STRING,,placdth,,1989+
death,2011,place_of_death,STRING,,placdth,,1989+
death,2012,place_of_death,STRING,,placdth,,1989+
death,2013,place_of_death,STRING,,placdth,,1989+
death,2014,place_of_death,STRING,,placdth,,1989+
death,2015,place_of_death,STRING,,placdth,,1989+
death,2016,place_of_death,STRING,,placdth,,1989+
death,2017,place_of_death,STRING,,placdth,,1989+
death,2018,place_of_death,STRING,,placdth,,1989+
death,2019,place_of_death,STRING,,placdth,,1989+
death,2020,place_of_death,STRING,,placdth,,1989+
death,2021,place_of_death,STRING,,placdth,,1989+
death,2022,place_of_death,STRING,,placdth,,1989+
death,2023,place_of_death,STRING,,placdth,,1989+
death,2024,place_of_death,STRING,,placdth,,1989+
death,1968,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1969,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1970,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1971,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1972,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1973,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1974,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1975,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1976,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1977,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1978,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1979,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1980,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1981,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1982,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1983,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1984,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1985,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1986,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1987,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1988,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1989,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1990,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1991,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1992,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1993,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1994,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1995,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1996,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1997,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1998,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1999,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2000,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2001,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2002,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2003,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2004,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2005,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2006,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2007,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2008,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2009,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2010,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2011,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2012,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2013,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2014,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2015,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2016,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2017,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2018,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2019,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2020,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2021,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2022,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2023,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,2024,underlying_cause_code,STRING,,ucod,,ICD code; revision varies - see icd_revision
death,1968,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1969,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1970,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1971,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1972,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1973,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1974,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1975,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1976,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1977,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1978,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1979,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1980,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1981,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1982,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1983,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1984,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1985,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1986,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1987,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1988,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1989,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1990,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1991,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1992,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1993,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1994,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1995,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1996,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1997,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1998,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1999,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2000,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2001,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2002,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2003,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2004,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2005,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2006,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2007,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2008,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2009,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2010,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2011,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2012,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2013,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2014,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2015,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2016,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2017,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2018,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2019,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2020,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2021,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2022,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2023,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,2024,icd_revision,STRING,,,,"DERIVED: 8 (1968-1978), 9 (1979-1998), 10 (1999+)"
death,1968,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1969,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1970,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1971,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1972,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1973,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1974,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1975,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1976,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1977,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1978,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1979,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1980,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1981,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1982,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1983,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1984,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1985,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1986,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1987,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1988,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1989,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1990,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1991,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1992,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1993,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1994,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1995,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1996,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1997,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1998,cause_recode_113,STRING,,,,"ICD-10 based, 1999+"
death,1999,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2000,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2001,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2002,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2003,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2004,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2005,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2006,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2007,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2008,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2009,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2010,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2011,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2012,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2013,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2014,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2015,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2016,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2017,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2018,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2019,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2020,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2021,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2022,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2023,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,2024,cause_recode_113,STRING,,ucr113,,"ICD-10 based, 1999+"
death,1968,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1969,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1970,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1971,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1972,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1973,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1974,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
death,1975,cause_recode_358,STRING,,,,"ICD-10 based, 1999+"
